Date,Time,"Volatility 50 Index"
"2017-03-15","10:01:46",501.0122
"2017-03-15","10:01:48",501.0211
"2017-03-15","10:01:50",501.0567
"2017-03-15","10:01:52",500.993
"2017-03-15","10:01:54",500.8972
"2017-03-15","10:01:56",500.8525
"2017-03-15","10:01:58",500.9031
"2017-03-15","10:02:00",500.9461
"2017-03-15","10:02:02",500.949
"2017-03-15","10:02:04",501.0437
"2017-03-15","10:02:06",501.0559
"2017-03-15","10:02:08",501.0428
"2017-03-15","10:02:10",500.9761
"2017-03-15","10:02:12",501.0125
"2017-03-15","10:02:14",500.9756
"2017-03-15","10:02:16",501.0114
"2017-03-15","10:02:18",501.0873
"2017-03-15","10:02:20",501.0541
"2017-03-15","10:02:22",500.9978
"2017-03-15","10:02:24",501.0273
"2017-03-15","10:02:26",501.0508
"2017-03-15","10:02:28",501.0046
"2017-03-15","10:02:30",500.9643
"2017-03-15","10:02:32",501.0242
"2017-03-15","10:02:34",501.1071
"2017-03-15","10:02:36",500.9612
"2017-03-15","10:02:38",501.0119
"2017-03-15","10:02:40",501.0676
"2017-03-15","10:02:42",500.9857
"2017-03-15","10:02:44",501.0029
"2017-03-15","10:02:46",500.9889
"2017-03-15","10:02:48",500.9318
"2017-03-15","10:02:50",500.8417
"2017-03-15","10:02:52",500.8131
"2017-03-15","10:02:54",500.7091
"2017-03-15","10:02:56",500.6503
"2017-03-15","10:02:58",500.7259
"2017-03-15","10:03:00",500.7912
"2017-03-15","10:03:02",500.8538
"2017-03-15","10:03:04",500.7159
"2017-03-15","10:03:06",500.8064
"2017-03-15","10:03:08",500.9418
"2017-03-15","10:03:10",500.9825
"2017-03-15","10:03:12",500.9908
"2017-03-15","10:03:14",500.9306
"2017-03-15","10:03:16",500.9446
"2017-03-15","10:03:18",500.8898
"2017-03-15","10:03:20",500.7706
"2017-03-15","10:03:22",500.7401
"2017-03-15","10:03:24",500.6567
"2017-03-15","10:03:26",500.6018
"2017-03-15","10:03:28",500.4397
"2017-03-15","10:03:30",500.4762
"2017-03-15","10:03:32",500.3886
"2017-03-15","10:03:34",500.3189
"2017-03-15","10:03:36",500.4134
"2017-03-15","10:03:38",500.4268
"2017-03-15","10:03:40",500.444
"2017-03-15","10:03:42",500.4269
"2017-03-15","10:03:44",500.3361
"2017-03-15","10:03:46",500.342
"2017-03-15","10:03:48",500.3117
"2017-03-15","10:03:50",500.3144
"2017-03-15","10:03:52",500.2827
"2017-03-15","10:03:54",500.1684
"2017-03-15","10:03:56",500.1085
"2017-03-15","10:03:58",500.1595
"2017-03-15","10:04:00",500.1118
"2017-03-15","10:04:02",500.2154
"2017-03-15","10:04:04",500.1615
"2017-03-15","10:04:06",500.2452
"2017-03-15","10:04:08",500.2076
"2017-03-15","10:04:10",500.0938
"2017-03-15","10:04:12",500.0922
"2017-03-15","10:04:14",500.1396
"2017-03-15","10:04:16",500.139
"2017-03-15","10:04:18",500.12
"2017-03-15","10:04:20",500.0054
"2017-03-15","10:04:22",499.8721
"2017-03-15","10:04:24",499.8893
"2017-03-15","10:04:26",499.8804
"2017-03-15","10:04:28",499.8787
"2017-03-15","10:04:30",499.7683
"2017-03-15","10:04:32",499.8139
"2017-03-15","10:04:34",499.8756
"2017-03-15","10:04:36",499.8618
"2017-03-15","10:04:38",499.8584
"2017-03-15","10:04:40",499.8618
"2017-03-15","10:04:42",499.9178
"2017-03-15","10:04:44",499.9205
"2017-03-15","10:04:46",499.9456
"2017-03-15","10:04:48",500.0433
"2017-03-15","10:04:50",500.0943
"2017-03-15","10:04:52",500.118
"2017-03-15","10:04:54",500.1767
"2017-03-15","10:04:56",500.2279
"2017-03-15","10:04:58",500.1689
"2017-03-15","10:05:00",500.1742
"2017-03-15","10:05:02",500.1371
"2017-03-15","10:05:04",499.9675
"2017-03-15","10:05:06",500.0657
"2017-03-15","10:05:08",500.1978
"2017-03-15","10:05:10",500.151
"2017-03-15","10:05:12",500.1044
"2017-03-15","10:05:14",500.1776
"2017-03-15","10:05:16",500.2258
"2017-03-15","10:05:18",500.2588
"2017-03-15","10:05:20",500.2623
"2017-03-15","10:05:22",500.2029
"2017-03-15","10:05:24",500.1015
"2017-03-15","10:05:26",500.1721
"2017-03-15","10:05:28",500.1643
"2017-03-15","10:05:30",500.1318
"2017-03-15","10:05:32",500.1036
"2017-03-15","10:05:34",500.053
"2017-03-15","10:05:36",500.0161
"2017-03-15","10:05:38",499.977
"2017-03-15","10:05:40",499.9229
"2017-03-15","10:05:42",499.9309
"2017-03-15","10:05:44",499.8924
"2017-03-15","10:05:46",499.9469
"2017-03-15","10:05:48",499.9653
"2017-03-15","10:05:50",499.9196
"2017-03-15","10:05:52",499.8709
"2017-03-15","10:05:54",499.78
"2017-03-15","10:05:56",499.8258
"2017-03-15","10:05:58",499.8141
"2017-03-15","10:06:00",499.8069
"2017-03-15","10:06:02",499.823
"2017-03-15","10:06:04",499.8168
"2017-03-15","10:06:06",499.7755
"2017-03-15","10:06:08",499.7885
"2017-03-15","10:06:10",499.8659
"2017-03-15","10:06:12",499.7462
"2017-03-15","10:06:14",499.7015
"2017-03-15","10:06:16",499.6914
"2017-03-15","10:06:18",499.64
"2017-03-15","10:06:20",499.5884
"2017-03-15","10:06:22",499.6161
"2017-03-15","10:06:24",499.6044
"2017-03-15","10:06:26",499.5075
"2017-03-15","10:06:28",499.3827
"2017-03-15","10:06:30",499.363
"2017-03-15","10:06:32",499.3803
"2017-03-15","10:06:34",499.3582
"2017-03-15","10:06:36",499.4402
"2017-03-15","10:06:38",499.4556
"2017-03-15","10:06:40",499.4566
"2017-03-15","10:06:42",499.5333
"2017-03-15","10:06:44",499.4491
"2017-03-15","10:06:46",499.4368
"2017-03-15","10:06:48",499.4391
"2017-03-15","10:06:50",499.4514
"2017-03-15","10:06:52",499.3764
"2017-03-15","10:06:54",499.3604
"2017-03-15","10:06:56",499.3744
"2017-03-15","10:06:58",499.3973
"2017-03-15","10:07:00",499.4943
"2017-03-15","10:07:02",499.4431
"2017-03-15","10:07:04",499.4019
"2017-03-15","10:07:06",499.3151
"2017-03-15","10:07:08",499.3296
"2017-03-15","10:07:10",499.2688
"2017-03-15","10:07:12",499.2738
"2017-03-15","10:07:14",499.192
"2017-03-15","10:07:16",499.1088
"2017-03-15","10:07:18",499.0268
"2017-03-15","10:07:20",499.0339
"2017-03-15","10:07:22",498.988
"2017-03-15","10:07:24",498.8833
"2017-03-15","10:07:26",498.8832
"2017-03-15","10:07:28",498.8167
"2017-03-15","10:07:30",498.7607
"2017-03-15","10:07:32",498.7678
"2017-03-15","10:07:34",498.7477
"2017-03-15","10:07:36",498.8669
"2017-03-15","10:07:38",498.8783
"2017-03-15","10:07:40",498.9811
"2017-03-15","10:07:42",499.0263
"2017-03-15","10:07:44",499.0183
"2017-03-15","10:07:46",499.0388
"2017-03-15","10:07:48",499.0731
"2017-03-15","10:07:50",499.1348
"2017-03-15","10:07:52",499.1746
"2017-03-15","10:07:54",499.1978
"2017-03-15","10:07:56",499.238
"2017-03-15","10:07:58",499.3417
"2017-03-15","10:08:00",499.3663
"2017-03-15","10:08:02",499.3042
"2017-03-15","10:08:04",499.3555
"2017-03-15","10:08:06",499.472
"2017-03-15","10:08:08",499.4447
"2017-03-15","10:08:10",499.439
"2017-03-15","10:08:12",499.3956
"2017-03-15","10:08:14",499.4744
"2017-03-15","10:08:16",499.5116
"2017-03-15","10:08:18",499.533
"2017-03-15","10:08:20",499.5473
"2017-03-15","10:08:22",499.5394
"2017-03-15","10:08:24",499.416
"2017-03-15","10:08:26",499.4236
"2017-03-15","10:08:28",499.4526
"2017-03-15","10:08:30",499.4768
"2017-03-15","10:08:32",499.572
"2017-03-15","10:08:34",499.6739
"2017-03-15","10:08:36",499.6151
"2017-03-15","10:08:38",499.662
"2017-03-15","10:08:40",499.5673
"2017-03-15","10:08:42",499.6022
"2017-03-15","10:08:44",499.7761
"2017-03-15","10:08:46",499.7333
"2017-03-15","10:08:48",499.677
"2017-03-15","10:08:50",499.7093
"2017-03-15","10:08:52",499.699
"2017-03-15","10:08:54",499.7132
"2017-03-15","10:08:56",499.6898
"2017-03-15","10:08:58",499.5881
"2017-03-15","10:09:00",499.5731
"2017-03-15","10:09:02",499.5645
"2017-03-15","10:09:04",499.5849
"2017-03-15","10:09:06",499.5745
"2017-03-15","10:09:08",499.5662
"2017-03-15","10:09:10",499.6299
"2017-03-15","10:09:12",499.5796
"2017-03-15","10:09:14",499.4808
"2017-03-15","10:09:16",499.617
"2017-03-15","10:09:18",499.6002
"2017-03-15","10:09:20",499.5926
"2017-03-15","10:09:22",499.5374
"2017-03-15","10:09:24",499.5719
"2017-03-15","10:09:26",499.5624
"2017-03-15","10:09:28",499.6201
"2017-03-15","10:09:30",499.5784
"2017-03-15","10:09:32",499.6341
"2017-03-15","10:09:34",499.6298
"2017-03-15","10:09:36",499.5935
"2017-03-15","10:09:38",499.6596
"2017-03-15","10:09:40",499.797
"2017-03-15","10:09:42",499.8679
"2017-03-15","10:09:44",499.9343
"2017-03-15","10:09:46",500.0213
"2017-03-15","10:09:48",500.002
"2017-03-15","10:09:50",500.0108
"2017-03-15","10:09:52",500.0966
"2017-03-15","10:09:54",500.2408
"2017-03-15","10:09:56",500.288
"2017-03-15","10:09:58",500.2063
"2017-03-15","10:10:00",500.2843
"2017-03-15","10:10:02",500.3061
"2017-03-15","10:10:04",500.2647
"2017-03-15","10:10:06",500.2366
"2017-03-15","10:10:08",500.3154
"2017-03-15","10:10:10",500.2282
"2017-03-15","10:10:12",500.3978
"2017-03-15","10:10:14",500.4032
"2017-03-15","10:10:16",500.3452
"2017-03-15","10:10:18",500.3294
"2017-03-15","10:10:20",500.4825
"2017-03-15","10:10:22",500.4489
"2017-03-15","10:10:24",500.4131
"2017-03-15","10:10:26",500.3995
"2017-03-15","10:10:28",500.4163
"2017-03-15","10:10:30",500.4559
"2017-03-15","10:10:32",500.5008
"2017-03-15","10:10:34",500.6336
"2017-03-15","10:10:36",500.6757
"2017-03-15","10:10:38",500.7591
"2017-03-15","10:10:40",500.6304
"2017-03-15","10:10:42",500.6215
"2017-03-15","10:10:44",500.619
"2017-03-15","10:10:46",500.5028
"2017-03-15","10:10:48",500.5194
"2017-03-15","10:10:50",500.5468
"2017-03-15","10:10:52",500.5455
"2017-03-15","10:10:54",500.6024
"2017-03-15","10:10:56",500.5047
"2017-03-15","10:10:58",500.5775
"2017-03-15","10:11:00",500.6236
"2017-03-15","10:11:02",500.6593
"2017-03-15","10:11:04",500.7568
"2017-03-15","10:11:06",500.7552
"2017-03-15","10:11:08",500.762
"2017-03-15","10:11:10",500.7257
"2017-03-15","10:11:12",500.717
"2017-03-15","10:11:14",500.7973
"2017-03-15","10:11:16",500.8102
"2017-03-15","10:11:18",500.8526
"2017-03-15","10:11:20",500.838
"2017-03-15","10:11:22",500.7951
"2017-03-15","10:11:24",500.7892
"2017-03-15","10:11:26",500.8541
"2017-03-15","10:11:28",500.809
"2017-03-15","10:11:30",500.7871
"2017-03-15","10:11:32",500.772
"2017-03-15","10:11:34",500.7372
"2017-03-15","10:11:36",500.7217
"2017-03-15","10:11:38",500.7626
"2017-03-15","10:11:40",500.7606
"2017-03-15","10:11:42",500.7512
"2017-03-15","10:11:44",500.753
"2017-03-15","10:11:46",500.7107
"2017-03-15","10:11:48",500.7162
"2017-03-15","10:11:50",500.7675
"2017-03-15","10:11:52",500.8273
"2017-03-15","10:11:54",500.8159
"2017-03-15","10:11:56",500.8221
"2017-03-15","10:11:58",500.8076
"2017-03-15","10:12:00",500.8291
"2017-03-15","10:12:02",500.8061
"2017-03-15","10:12:04",500.8599
"2017-03-15","10:12:06",500.9368
"2017-03-15","10:12:08",500.9289
"2017-03-15","10:12:10",500.9522
"2017-03-15","10:12:12",501.0108
"2017-03-15","10:12:14",500.9921
"2017-03-15","10:12:16",500.865
"2017-03-15","10:12:18",500.8027
"2017-03-15","10:12:20",500.8613
"2017-03-15","10:12:22",500.7451
"2017-03-15","10:12:24",500.711
"2017-03-15","10:12:26",500.6591
"2017-03-15","10:12:28",500.555
"2017-03-15","10:12:30",500.5705
"2017-03-15","10:12:32",500.5499
"2017-03-15","10:12:34",500.5053
"2017-03-15","10:12:36",500.4419
"2017-03-15","10:12:38",500.5211
"2017-03-15","10:12:40",500.5181
"2017-03-15","10:12:42",500.6568
"2017-03-15","10:12:44",500.5677
"2017-03-15","10:12:46",500.5645
"2017-03-15","10:12:48",500.5574
"2017-03-15","10:12:50",500.4722
"2017-03-15","10:12:52",500.4567
"2017-03-15","10:12:54",500.5756
"2017-03-15","10:12:56",500.6009
"2017-03-15","10:12:58",500.6128
"2017-03-15","10:13:00",500.6958
"2017-03-15","10:13:02",500.6736
"2017-03-15","10:13:04",500.6518
"2017-03-15","10:13:06",500.5893
"2017-03-15","10:13:08",500.6731
"2017-03-15","10:13:10",500.7836
"2017-03-15","10:13:12",500.9091
"2017-03-15","10:13:14",500.9322
"2017-03-15","10:13:16",500.8845
"2017-03-15","10:13:18",500.8233
"2017-03-15","10:13:20",500.7796
"2017-03-15","10:13:22",500.8538
"2017-03-15","10:13:24",500.8428
"2017-03-15","10:13:26",500.7579
"2017-03-15","10:13:28",500.696
"2017-03-15","10:13:30",500.6587
"2017-03-15","10:13:32",500.6705
"2017-03-15","10:13:34",500.6169
"2017-03-15","10:13:36",500.5985
"2017-03-15","10:13:38",500.6966
"2017-03-15","10:13:40",500.6856
"2017-03-15","10:13:42",500.7835
"2017-03-15","10:13:44",500.8589
"2017-03-15","10:13:46",500.9752
"2017-03-15","10:13:48",500.9679
"2017-03-15","10:13:50",500.7829
"2017-03-15","10:13:52",500.7245
"2017-03-15","10:13:54",500.7171
"2017-03-15","10:13:56",500.6969
"2017-03-15","10:13:58",500.6338
"2017-03-15","10:14:00",500.5787
"2017-03-15","10:14:02",500.5123
"2017-03-15","10:14:04",500.5264
"2017-03-15","10:14:06",500.5991
"2017-03-15","10:14:08",500.6302
"2017-03-15","10:14:10",500.6285
"2017-03-15","10:14:12",500.647
"2017-03-15","10:14:14",500.7551
"2017-03-15","10:14:16",500.7519
"2017-03-15","10:14:18",500.7504
"2017-03-15","10:14:20",500.8917
"2017-03-15","10:14:22",500.8462
"2017-03-15","10:14:24",500.8759
"2017-03-15","10:14:26",500.9128
"2017-03-15","10:14:28",500.9439
"2017-03-15","10:14:30",500.9855
"2017-03-15","10:14:32",501.0204
"2017-03-15","10:14:34",501.0769
"2017-03-15","10:14:36",501.0219
"2017-03-15","10:14:38",500.9498
"2017-03-15","10:14:40",500.9748
"2017-03-15","10:14:42",500.9715
"2017-03-15","10:14:44",500.9505
"2017-03-15","10:14:46",501.0045
"2017-03-15","10:14:48",501.0014
"2017-03-15","10:14:50",500.9868
"2017-03-15","10:14:52",500.9816
"2017-03-15","10:14:54",501.006
"2017-03-15","10:14:56",500.9703
"2017-03-15","10:14:58",501.0821
"2017-03-15","10:15:00",501.134
"2017-03-15","10:15:02",501.1285
"2017-03-15","10:15:04",501.0094
"2017-03-15","10:15:06",501.0226
"2017-03-15","10:15:08",500.8545
"2017-03-15","10:15:10",500.8277
"2017-03-15","10:15:12",500.7961
"2017-03-15","10:15:14",500.8134
"2017-03-15","10:15:16",500.768
"2017-03-15","10:15:18",500.6911
"2017-03-15","10:15:20",500.6496
"2017-03-15","10:15:22",500.7161
"2017-03-15","10:15:24",500.7788
"2017-03-15","10:15:26",500.7876
"2017-03-15","10:15:28",500.6531
"2017-03-15","10:15:30",500.7098
"2017-03-15","10:15:32",500.7283
"2017-03-15","10:15:34",500.733
"2017-03-15","10:15:36",500.7637
"2017-03-15","10:15:38",500.7956
"2017-03-15","10:15:40",500.8211
"2017-03-15","10:15:42",500.6963
"2017-03-15","10:15:44",500.7715
"2017-03-15","10:15:46",500.8191
"2017-03-15","10:15:48",500.7887
"2017-03-15","10:15:50",500.7526
"2017-03-15","10:15:52",500.7987
"2017-03-15","10:15:54",500.8393
"2017-03-15","10:15:56",500.8506
"2017-03-15","10:15:58",500.8572
"2017-03-15","10:16:00",500.8351
"2017-03-15","10:16:02",500.917
"2017-03-15","10:16:04",500.966
"2017-03-15","10:16:06",500.9117
"2017-03-15","10:16:08",500.9493
"2017-03-15","10:16:10",501.0522
"2017-03-15","10:16:12",501.0524
"2017-03-15","10:16:14",501.0966
"2017-03-15","10:16:16",501.1303
"2017-03-15","10:16:18",501.1109
"2017-03-15","10:16:20",501.1626
"2017-03-15","10:16:22",501.1866
"2017-03-15","10:16:24",501.0862
"2017-03-15","10:16:26",501.039
"2017-03-15","10:16:28",501.0943
"2017-03-15","10:16:30",501.1597
"2017-03-15","10:16:32",501.1885
"2017-03-15","10:16:34",500.9929
"2017-03-15","10:16:36",501.039
"2017-03-15","10:16:38",500.9937
"2017-03-15","10:16:40",500.9935
"2017-03-15","10:16:42",500.9764
"2017-03-15","10:16:44",500.932
"2017-03-15","10:16:46",501.0141
"2017-03-15","10:16:48",500.9853
"2017-03-15","10:16:50",501.0037
"2017-03-15","10:16:52",501.0426
"2017-03-15","10:16:54",501.0659
"2017-03-15","10:16:56",501.1742
"2017-03-15","10:16:58",501.2133
"2017-03-15","10:17:00",501.2662
"2017-03-15","10:17:02",501.1643
"2017-03-15","10:17:04",501.0733
"2017-03-15","10:17:06",501.092
"2017-03-15","10:17:08",501.1147
"2017-03-15","10:17:10",501.0807
"2017-03-15","10:17:12",501.0931
"2017-03-15","10:17:14",501.0802
"2017-03-15","10:17:16",501.0235
"2017-03-15","10:17:18",500.9489
"2017-03-15","10:17:20",500.9798
"2017-03-15","10:17:22",501.0182
"2017-03-15","10:17:24",501.0108
"2017-03-15","10:17:26",500.9668
"2017-03-15","10:17:28",500.9135
"2017-03-15","10:17:30",500.9485
"2017-03-15","10:17:32",500.9564
"2017-03-15","10:17:34",501.0904
"2017-03-15","10:17:36",501.0867
"2017-03-15","10:17:38",501.276
"2017-03-15","10:17:40",501.2091
"2017-03-15","10:17:42",501.2394
"2017-03-15","10:17:44",501.2425
"2017-03-15","10:17:46",501.3163
"2017-03-15","10:17:48",501.3296
"2017-03-15","10:17:50",501.4108
"2017-03-15","10:17:52",501.5224
"2017-03-15","10:17:54",501.493
"2017-03-15","10:17:56",501.46
"2017-03-15","10:17:58",501.3167
"2017-03-15","10:18:00",501.3917
"2017-03-15","10:18:02",501.2836
"2017-03-15","10:18:04",501.366
"2017-03-15","10:18:06",501.3925
"2017-03-15","10:18:08",501.3553
"2017-03-15","10:18:10",501.3831
"2017-03-15","10:18:12",501.3156
"2017-03-15","10:18:14",501.2011
"2017-03-15","10:18:16",501.3327
"2017-03-15","10:18:18",501.3363
"2017-03-15","10:18:20",501.238
"2017-03-15","10:18:22",501.2992
"2017-03-15","10:18:24",501.1694
"2017-03-15","10:18:26",501.0778
"2017-03-15","10:18:28",501.0018
"2017-03-15","10:18:30",501.0206
"2017-03-15","10:18:32",501.1232
"2017-03-15","10:18:34",501.1355
"2017-03-15","10:18:36",501.0981
"2017-03-15","10:18:38",501.1413
"2017-03-15","10:18:40",501.1284
"2017-03-15","10:18:42",501.1344
"2017-03-15","10:18:44",501.24
"2017-03-15","10:18:46",501.2793
"2017-03-15","10:18:48",501.1743
"2017-03-15","10:18:50",501.1143
"2017-03-15","10:18:52",501.135
"2017-03-15","10:18:54",501.1533
"2017-03-15","10:18:56",501.0816
"2017-03-15","10:18:58",501.1385
"2017-03-15","10:19:00",501.0893
"2017-03-15","10:19:02",501.0378
"2017-03-15","10:19:04",500.9024
"2017-03-15","10:19:06",500.839
"2017-03-15","10:19:08",500.8757
"2017-03-15","10:19:10",500.9109
"2017-03-15","10:19:12",500.9022
"2017-03-15","10:19:14",500.9189
"2017-03-15","10:19:16",500.8988
"2017-03-15","10:19:18",500.7969
"2017-03-15","10:19:20",500.8971
"2017-03-15","10:19:22",500.8428
"2017-03-15","10:19:24",500.9593
"2017-03-15","10:19:26",501.044
"2017-03-15","10:19:28",501.05
"2017-03-15","10:19:30",500.9827
"2017-03-15","10:19:32",501.0051
"2017-03-15","10:19:34",500.9816
"2017-03-15","10:19:36",501.0704
"2017-03-15","10:19:38",501.0692
"2017-03-15","10:19:40",501.1251
"2017-03-15","10:19:42",501.0844
"2017-03-15","10:19:44",500.9593
"2017-03-15","10:19:46",500.8903
"2017-03-15","10:19:48",500.9228
"2017-03-15","10:19:50",500.9313
"2017-03-15","10:19:52",500.9054
"2017-03-15","10:19:54",500.8194
"2017-03-15","10:19:56",500.8326
"2017-03-15","10:19:58",500.8948
"2017-03-15","10:20:00",500.8173
"2017-03-15","10:20:02",500.8766
"2017-03-15","10:20:04",500.9097
"2017-03-15","10:20:06",500.9773
"2017-03-15","10:20:08",500.9466
"2017-03-15","10:20:10",500.961
"2017-03-15","10:20:12",501
"2017-03-15","10:20:14",501.0675
"2017-03-15","10:20:16",501.0694
"2017-03-15","10:20:18",501.1519
"2017-03-15","10:20:20",501.1067
"2017-03-15","10:20:22",501.1013
"2017-03-15","10:20:24",501.1288
"2017-03-15","10:20:26",501.1593
"2017-03-15","10:20:28",501.0706
"2017-03-15","10:20:30",500.9916
"2017-03-15","10:20:32",500.8756
"2017-03-15","10:20:34",500.854
"2017-03-15","10:20:36",500.7978
"2017-03-15","10:20:38",500.8853
"2017-03-15","10:20:40",500.8336
"2017-03-15","10:20:42",500.6613
"2017-03-15","10:20:44",500.5667
"2017-03-15","10:20:46",500.6082
"2017-03-15","10:20:48",500.7488
"2017-03-15","10:20:50",500.6673
"2017-03-15","10:20:52",500.6574
"2017-03-15","10:20:54",500.6596
"2017-03-15","10:20:56",500.6261
"2017-03-15","10:20:58",500.6556
"2017-03-15","10:21:00",500.6868
"2017-03-15","10:21:02",500.7983
"2017-03-15","10:21:04",500.7853
"2017-03-15","10:21:06",500.8013
"2017-03-15","10:21:08",500.8307
"2017-03-15","10:21:10",500.894
"2017-03-15","10:21:12",501.0108
"2017-03-15","10:21:14",500.9773
"2017-03-15","10:21:16",500.9687
"2017-03-15","10:21:18",501.0497
"2017-03-15","10:21:20",501.1056
"2017-03-15","10:21:22",501.0749
"2017-03-15","10:21:24",501.0651
"2017-03-15","10:21:26",500.963
"2017-03-15","10:21:28",500.9659
"2017-03-15","10:21:30",500.8982
"2017-03-15","10:21:32",500.8932
"2017-03-15","10:21:34",500.9299
"2017-03-15","10:21:36",500.8966
"2017-03-15","10:21:38",500.9482
"2017-03-15","10:21:40",500.9143
"2017-03-15","10:21:42",501.0685
"2017-03-15","10:21:44",500.9819
"2017-03-15","10:21:46",500.9527
"2017-03-15","10:21:48",501.0177
"2017-03-15","10:21:50",501.1085
"2017-03-15","10:21:52",501.1925
"2017-03-15","10:21:54",501.2174
"2017-03-15","10:21:56",501.1639
"2017-03-15","10:21:58",501.2317
"2017-03-15","10:22:00",501.3615
"2017-03-15","10:22:02",501.2884
"2017-03-15","10:22:04",501.388
"2017-03-15","10:22:06",501.4611
"2017-03-15","10:22:08",501.4267
"2017-03-15","10:22:10",501.4432
"2017-03-15","10:22:12",501.4937
"2017-03-15","10:22:14",501.4355
"2017-03-15","10:22:16",501.5113
"2017-03-15","10:22:18",501.4284
"2017-03-15","10:22:20",501.4973
"2017-03-15","10:22:22",501.6036
"2017-03-15","10:22:24",501.582
"2017-03-15","10:22:26",501.494
"2017-03-15","10:22:28",501.4879
"2017-03-15","10:22:30",501.4995
"2017-03-15","10:22:32",501.4847
"2017-03-15","10:22:34",501.5033
"2017-03-15","10:22:36",501.5175
"2017-03-15","10:22:38",501.582
"2017-03-15","10:22:40",501.5969
"2017-03-15","10:22:42",501.7281
"2017-03-15","10:22:44",501.6867
"2017-03-15","10:22:46",501.6426
"2017-03-15","10:22:48",501.7127
"2017-03-15","10:22:50",501.7528
"2017-03-15","10:22:52",501.7962
"2017-03-15","10:22:54",501.8658
"2017-03-15","10:22:56",501.8932
"2017-03-15","10:22:58",501.9
"2017-03-15","10:23:00",501.9214
"2017-03-15","10:23:02",501.8496
"2017-03-15","10:23:04",501.7886
"2017-03-15","10:23:06",501.6615
"2017-03-15","10:23:08",501.6569
"2017-03-15","10:23:10",501.7254
"2017-03-15","10:23:12",501.7184
"2017-03-15","10:23:14",501.7175
"2017-03-15","10:23:16",501.8013
"2017-03-15","10:23:18",501.9212
"2017-03-15","10:23:20",502.0451
"2017-03-15","10:23:22",501.9275
"2017-03-15","10:23:24",501.9913
"2017-03-15","10:23:26",501.9951
"2017-03-15","10:23:28",502.0043
"2017-03-15","10:23:30",501.9915
"2017-03-15","10:23:32",502.0195
"2017-03-15","10:23:34",501.8802
"2017-03-15","10:23:36",501.9872
"2017-03-15","10:23:38",502.0365
"2017-03-15","10:23:40",502.0147
"2017-03-15","10:23:42",501.9457
"2017-03-15","10:23:44",501.9329
"2017-03-15","10:23:46",501.9628
"2017-03-15","10:23:48",502.0402
"2017-03-15","10:23:50",502.0576
"2017-03-15","10:23:52",502.0317
"2017-03-15","10:23:54",502.0115
"2017-03-15","10:23:56",501.8886
"2017-03-15","10:23:58",501.9333
"2017-03-15","10:24:00",501.8478
"2017-03-15","10:24:02",501.8691
"2017-03-15","10:24:04",501.8093
"2017-03-15","10:24:06",501.8378
"2017-03-15","10:24:08",501.8203
"2017-03-15","10:24:10",501.8416
"2017-03-15","10:24:12",501.9031
"2017-03-15","10:24:14",501.9618
"2017-03-15","10:24:16",501.9926
"2017-03-15","10:24:18",501.9225
"2017-03-15","10:24:20",501.9575
"2017-03-15","10:24:22",501.9187
"2017-03-15","10:24:24",501.9702
"2017-03-15","10:24:26",501.9907
"2017-03-15","10:24:28",501.975
"2017-03-15","10:24:30",501.9679
"2017-03-15","10:24:32",501.8612
"2017-03-15","10:24:34",501.9133
"2017-03-15","10:24:36",501.9751
"2017-03-15","10:24:38",502.0174
"2017-03-15","10:24:40",502.0039
"2017-03-15","10:24:42",502.0174
"2017-03-15","10:24:44",502.0971
"2017-03-15","10:24:46",502.1613
"2017-03-15","10:24:48",502.1091
"2017-03-15","10:24:50",502.1106
"2017-03-15","10:24:52",502.1679
"2017-03-15","10:24:54",502.1837
"2017-03-15","10:24:56",502.2352
"2017-03-15","10:24:58",502.2288
"2017-03-15","10:25:00",502.2152
"2017-03-15","10:25:02",502.3218
"2017-03-15","10:25:04",502.2663
"2017-03-15","10:25:06",502.2696
"2017-03-15","10:25:08",502.1474
"2017-03-15","10:25:10",502.1721
"2017-03-15","10:25:12",502.1909
"2017-03-15","10:25:14",502.3814
"2017-03-15","10:25:16",502.3703
"2017-03-15","10:25:18",502.2407
"2017-03-15","10:25:20",502.3325
"2017-03-15","10:25:22",502.3984
"2017-03-15","10:25:24",502.3804
"2017-03-15","10:25:26",502.3447
"2017-03-15","10:25:28",502.2647
"2017-03-15","10:25:30",502.2412
"2017-03-15","10:25:32",502.2401
"2017-03-15","10:25:34",502.2986
"2017-03-15","10:25:36",502.2781
"2017-03-15","10:25:38",502.2192
"2017-03-15","10:25:40",502.1468
"2017-03-15","10:25:42",502.076
"2017-03-15","10:25:44",502.0067
"2017-03-15","10:25:46",501.9151
"2017-03-15","10:25:48",501.9485
"2017-03-15","10:25:50",501.8914
"2017-03-15","10:25:52",501.9631
"2017-03-15","10:25:54",501.9251
"2017-03-15","10:25:56",502.1157
"2017-03-15","10:25:58",502.0552
"2017-03-15","10:26:00",501.9598
"2017-03-15","10:26:02",501.927
"2017-03-15","10:26:04",501.9234
"2017-03-15","10:26:06",501.8811
"2017-03-15","10:26:08",501.9465
"2017-03-15","10:26:10",501.9106
"2017-03-15","10:26:12",501.9319
"2017-03-15","10:26:14",502.0043
"2017-03-15","10:26:16",501.9263
"2017-03-15","10:26:18",501.9031
"2017-03-15","10:26:20",501.9364
"2017-03-15","10:26:22",501.9917
