Date,Time,"Volatility 100 Index"
"2017-03-17","15:09:32",13579.26
"2017-03-17","15:09:34",13585.91
"2017-03-17","15:09:36",13590.8
"2017-03-17","15:09:38",13591.6
"2017-03-17","15:09:40",13588.25
"2017-03-17","15:09:42",13588.7
"2017-03-17","15:09:44",13590.87
"2017-03-17","15:09:46",13588.31
"2017-03-17","15:09:48",13586.12
"2017-03-17","15:09:50",13587.32
"2017-03-17","15:09:52",13592.53
"2017-03-17","15:09:54",13592.94
"2017-03-17","15:09:56",13597.64
"2017-03-17","15:09:58",13593.27
"2017-03-17","15:10:00",13590.52
"2017-03-17","15:10:02",13584.06
"2017-03-17","15:10:04",13583.55
"2017-03-17","15:10:06",13582.79
"2017-03-17","15:10:08",13581.72
"2017-03-17","15:10:10",13579.05
"2017-03-17","15:10:12",13581.88
"2017-03-17","15:10:14",13581.16
"2017-03-17","15:10:16",13583.94
"2017-03-17","15:10:18",13583.35
"2017-03-17","15:10:20",13583.71
"2017-03-17","15:10:22",13581.27
"2017-03-17","15:10:24",13581.41
"2017-03-17","15:10:26",13573.51
"2017-03-17","15:10:28",13577.37
"2017-03-17","15:10:30",13582.01
"2017-03-17","15:10:32",13591.24
"2017-03-17","15:10:34",13587.05
"2017-03-17","15:10:36",13582.92
"2017-03-17","15:10:38",13583.94
"2017-03-17","15:10:40",13584.31
"2017-03-17","15:10:42",13585.61
"2017-03-17","15:10:44",13582.94
"2017-03-17","15:10:46",13590.1
"2017-03-17","15:10:48",13597.29
"2017-03-17","15:10:50",13598.75
"2017-03-17","15:10:52",13595.74
"2017-03-17","15:10:54",13593.78
"2017-03-17","15:10:56",13594.98
"2017-03-17","15:10:58",13598.89
"2017-03-17","15:11:00",13597.66
"2017-03-17","15:11:02",13601.79
"2017-03-17","15:11:04",13604.99
"2017-03-17","15:11:06",13609.51
"2017-03-17","15:11:08",13614.19
"2017-03-17","15:11:10",13620.15
"2017-03-17","15:11:12",13619.23
"2017-03-17","15:11:14",13616.54
"2017-03-17","15:11:16",13618.54
"2017-03-17","15:11:18",13619.41
"2017-03-17","15:11:20",13621.27
"2017-03-17","15:11:22",13622.51
"2017-03-17","15:11:24",13619.12
"2017-03-17","15:11:26",13618.21
"2017-03-17","15:11:28",13616.6
"2017-03-17","15:11:30",13623.85
"2017-03-17","15:11:32",13620.63
"2017-03-17","15:11:34",13621.91
"2017-03-17","15:11:36",13624.91
"2017-03-17","15:11:38",13632.65
"2017-03-17","15:11:40",13634.41
"2017-03-17","15:11:42",13634.32
"2017-03-17","15:11:44",13636.78
"2017-03-17","15:11:46",13633.82
"2017-03-17","15:11:48",13628.67
"2017-03-17","15:11:50",13633.18
"2017-03-17","15:11:52",13631.83
"2017-03-17","15:11:54",13632.23
"2017-03-17","15:11:56",13633.79
"2017-03-17","15:11:58",13634.33
"2017-03-17","15:12:00",13629.25
"2017-03-17","15:12:02",13629.27
"2017-03-17","15:12:04",13625.07
"2017-03-17","15:12:06",13623.44
"2017-03-17","15:12:08",13629.96
"2017-03-17","15:12:10",13631.07
"2017-03-17","15:12:12",13627.51
"2017-03-17","15:12:14",13631.05
"2017-03-17","15:12:16",13630.92
"2017-03-17","15:12:18",13633.34
"2017-03-17","15:12:20",13627.51
"2017-03-17","15:12:22",13631.04
"2017-03-17","15:12:24",13628.22
"2017-03-17","15:12:26",13625.36
"2017-03-17","15:12:28",13625.93
"2017-03-17","15:12:30",13623.64
"2017-03-17","15:12:32",13626.93
"2017-03-17","15:12:34",13628.82
"2017-03-17","15:12:36",13633.13
"2017-03-17","15:12:38",13637.14
"2017-03-17","15:12:40",13635.36
"2017-03-17","15:12:42",13639.69
"2017-03-17","15:12:44",13642.19
"2017-03-17","15:12:46",13642.96
"2017-03-17","15:12:48",13641.66
"2017-03-17","15:12:50",13643.26
"2017-03-17","15:12:52",13640.22
"2017-03-17","15:12:54",13650.52
"2017-03-17","15:12:56",13644.77
"2017-03-17","15:12:58",13645.06
"2017-03-17","15:13:00",13641.83
"2017-03-17","15:13:02",13645.69
"2017-03-17","15:13:04",13641.46
"2017-03-17","15:13:06",13639.38
"2017-03-17","15:13:08",13638.63
"2017-03-17","15:13:10",13632.89
"2017-03-17","15:13:12",13630.45
"2017-03-17","15:13:14",13621.65
"2017-03-17","15:13:16",13621.37
"2017-03-17","15:13:18",13620.55
"2017-03-17","15:13:20",13620.64
"2017-03-17","15:13:22",13624.61
"2017-03-17","15:13:24",13618.11
"2017-03-17","15:13:26",13622.13
"2017-03-17","15:13:28",13622.68
"2017-03-17","15:13:30",13625.05
"2017-03-17","15:13:32",13623.41
"2017-03-17","15:13:34",13621.92
"2017-03-17","15:13:36",13619.29
"2017-03-17","15:13:38",13617.3
"2017-03-17","15:13:40",13609.63
"2017-03-17","15:13:42",13609.33
"2017-03-17","15:13:44",13607.97
"2017-03-17","15:13:46",13603.35
"2017-03-17","15:13:48",13596.64
"2017-03-17","15:13:50",13598.02
"2017-03-17","15:13:52",13593.6
"2017-03-17","15:13:54",13591.96
"2017-03-17","15:13:56",13593.1
"2017-03-17","15:13:58",13592.65
"2017-03-17","15:14:00",13589.02
"2017-03-17","15:14:02",13586.8
"2017-03-17","15:14:04",13585.44
"2017-03-17","15:14:06",13586.97
"2017-03-17","15:14:08",13591.46
"2017-03-17","15:14:10",13593.43
"2017-03-17","15:14:12",13591.85
"2017-03-17","15:14:14",13593.51
"2017-03-17","15:14:16",13592.69
"2017-03-17","15:14:18",13587.01
"2017-03-17","15:14:20",13583.95
"2017-03-17","15:14:22",13588.88
"2017-03-17","15:14:24",13589.79
"2017-03-17","15:14:26",13592.49
"2017-03-17","15:14:28",13585.68
"2017-03-17","15:14:30",13584.63
"2017-03-17","15:14:32",13582.56
"2017-03-17","15:14:34",13582.94
"2017-03-17","15:14:36",13580.21
"2017-03-17","15:14:38",13583.32
"2017-03-17","15:14:40",13584.51
"2017-03-17","15:14:42",13587.82
"2017-03-17","15:14:44",13590.24
"2017-03-17","15:14:46",13595.49
"2017-03-17","15:14:48",13595.7
"2017-03-17","15:14:50",13596.25
"2017-03-17","15:14:52",13595.61
"2017-03-17","15:14:54",13592.98
"2017-03-17","15:14:56",13592.48
"2017-03-17","15:14:58",13590.85
"2017-03-17","15:15:00",13591.77
"2017-03-17","15:15:02",13592.22
"2017-03-17","15:15:04",13597.03
"2017-03-17","15:15:06",13601.29
"2017-03-17","15:15:08",13599.11
"2017-03-17","15:15:10",13594.94
"2017-03-17","15:15:12",13601.56
"2017-03-17","15:15:14",13603.4
"2017-03-17","15:15:16",13605.69
"2017-03-17","15:15:18",13605.83
"2017-03-17","15:15:20",13604.48
"2017-03-17","15:15:22",13605.07
"2017-03-17","15:15:24",13603.86
"2017-03-17","15:15:26",13600.23
"2017-03-17","15:15:28",13601.62
"2017-03-17","15:15:30",13605.73
"2017-03-17","15:15:32",13604.94
"2017-03-17","15:15:34",13601.65
"2017-03-17","15:15:36",13603.22
"2017-03-17","15:15:38",13602.62
"2017-03-17","15:15:40",13598.77
"2017-03-17","15:15:42",13595.09
"2017-03-17","15:15:44",13589.6
"2017-03-17","15:15:46",13587.12
"2017-03-17","15:15:48",13589.07
"2017-03-17","15:15:50",13588.58
"2017-03-17","15:15:52",13584.69
"2017-03-17","15:15:54",13586.51
"2017-03-17","15:15:56",13588.51
"2017-03-17","15:15:58",13585.58
"2017-03-17","15:16:00",13586.99
"2017-03-17","15:16:02",13589.49
"2017-03-17","15:16:04",13585.79
"2017-03-17","15:16:06",13588.64
"2017-03-17","15:16:08",13588.91
"2017-03-17","15:16:10",13589.66
"2017-03-17","15:16:12",13590.92
"2017-03-17","15:16:14",13595.22
"2017-03-17","15:16:16",13597.42
"2017-03-17","15:16:18",13600.55
"2017-03-17","15:16:20",13595.76
"2017-03-17","15:16:22",13599.53
"2017-03-17","15:16:24",13597.59
"2017-03-17","15:16:26",13600.23
"2017-03-17","15:16:28",13596.49
"2017-03-17","15:16:30",13596.69
"2017-03-17","15:16:32",13597.77
"2017-03-17","15:16:34",13601.42
"2017-03-17","15:16:36",13602.3
"2017-03-17","15:16:38",13606.06
"2017-03-17","15:16:40",13602.64
"2017-03-17","15:16:42",13605.44
"2017-03-17","15:16:44",13606.61
"2017-03-17","15:16:46",13607.71
"2017-03-17","15:16:48",13605.73
"2017-03-17","15:16:50",13596.15
"2017-03-17","15:16:52",13596.74
"2017-03-17","15:16:54",13598.54
"2017-03-17","15:16:56",13600.92
"2017-03-17","15:16:58",13601.58
"2017-03-17","15:17:00",13600.41
"2017-03-17","15:17:02",13600.32
"2017-03-17","15:17:04",13598.48
"2017-03-17","15:17:06",13596.56
"2017-03-17","15:17:08",13593.71
"2017-03-17","15:17:10",13592.48
"2017-03-17","15:17:12",13594.15
"2017-03-17","15:17:14",13593.14
"2017-03-17","15:17:16",13594.19
"2017-03-17","15:17:18",13596.72
"2017-03-17","15:17:20",13598.08
"2017-03-17","15:17:22",13604.22
"2017-03-17","15:17:24",13605.79
"2017-03-17","15:17:26",13610.66
"2017-03-17","15:17:28",13607.15
"2017-03-17","15:17:30",13604.3
"2017-03-17","15:17:32",13600.81
"2017-03-17","15:17:34",13601.69
"2017-03-17","15:17:36",13598.49
"2017-03-17","15:17:38",13605.63
"2017-03-17","15:17:40",13610.8
"2017-03-17","15:17:42",13610.13
"2017-03-17","15:17:44",13606.22
"2017-03-17","15:17:46",13607.4
"2017-03-17","15:17:48",13609.98
"2017-03-17","15:17:50",13612.55
"2017-03-17","15:17:52",13606.83
"2017-03-17","15:17:54",13600.99
"2017-03-17","15:17:56",13600.96
"2017-03-17","15:17:58",13599.64
"2017-03-17","15:18:00",13599.46
"2017-03-17","15:18:02",13597.3
"2017-03-17","15:18:04",13597.53
"2017-03-17","15:18:06",13598.32
"2017-03-17","15:18:08",13601.69
"2017-03-17","15:18:10",13598.85
"2017-03-17","15:18:12",13598.98
"2017-03-17","15:18:14",13596.33
"2017-03-17","15:18:16",13604.12
"2017-03-17","15:18:18",13600.05
"2017-03-17","15:18:20",13597.57
"2017-03-17","15:18:22",13594.14
"2017-03-17","15:18:24",13596.25
"2017-03-17","15:18:26",13600.29
"2017-03-17","15:18:28",13597.72
"2017-03-17","15:18:30",13592.8
"2017-03-17","15:18:32",13597.34
"2017-03-17","15:18:34",13602.7
"2017-03-17","15:18:36",13603.05
